entry_date,status,skip_reason,next_trading_day,candle_1_timestamp,candle_1_open,candle_1_close,candle_1_color,candle_2_timestamp,candle_2_open,candle_2_close,candle_2_color,candle_3_timestamp,candle_3_open,candle_3_close,candle_3_color,entry_timestamp,entry_price_points,exit_timestamp,exit_open_points,points_pnl,rupees_pnl,remarks
2025-06-11,SKIPPED,last_3_candles_not_all_green,,2025-06-11T14:45:00+05:30,25134.65,25144.9,GREEN,2025-06-11T15:00:00+05:30,25144.6,25144.95,GREEN,2025-06-11T15:15:00+05:30,25145.0,25126.8,RED,2025-06-11T15:15:00+05:30,25126.8,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-06-12,SKIPPED,last_3_candles_not_all_green,,2025-06-12T14:45:00+05:30,24891.65,24907.0,GREEN,2025-06-12T15:00:00+05:30,24906.9,24887.55,RED,2025-06-12T15:15:00+05:30,24887.35,24856.0,RED,2025-06-12T15:15:00+05:30,24856.0,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-06-13,SKIPPED,last_3_candles_not_all_green,,2025-06-13T14:45:00+05:30,24687.85,24663.95,RED,2025-06-13T15:00:00+05:30,24664.25,24725.6,GREEN,2025-06-13T15:15:00+05:30,24725.15,24735.55,GREEN,2025-06-13T15:15:00+05:30,24735.55,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2025-06-16,SKIPPED,last_3_candles_not_all_green,,2025-06-16T14:45:00+05:30,24935.85,24942.45,GREEN,2025-06-16T15:00:00+05:30,24944.15,24950.7,GREEN,2025-06-16T15:15:00+05:30,24951.55,24940.95,RED,2025-06-16T15:15:00+05:30,24940.95,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-06-17,SKIPPED,last_3_candles_not_all_green,,2025-06-17T14:45:00+05:30,24852.4,24852.05,RED,2025-06-17T15:00:00+05:30,24852.3,24862.4,GREEN,2025-06-17T15:15:00+05:30,24859.5,24841.5,RED,2025-06-17T15:15:00+05:30,24841.5,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-06-18,SKIPPED,last_3_candles_not_all_green,,2025-06-18T14:45:00+05:30,24787.7,24816.15,GREEN,2025-06-18T15:00:00+05:30,24815.2,24813.05,RED,2025-06-18T15:15:00+05:30,24813.25,24798.75,RED,2025-06-18T15:15:00+05:30,24798.75,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-06-19,SKIPPED,last_3_candles_not_all_green,,2025-06-19T14:45:00+05:30,24804.4,24810.5,GREEN,2025-06-19T15:00:00+05:30,24810.55,24791.75,RED,2025-06-19T15:15:00+05:30,24791.45,24744.7,RED,2025-06-19T15:15:00+05:30,24744.7,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-06-20,SKIPPED,last_3_candles_not_all_green,,2025-06-20T14:45:00+05:30,25045.3,25046.05,GREEN,2025-06-20T15:00:00+05:30,25046.5,25116.6,GREEN,2025-06-20T15:15:00+05:30,25116.05,25079.75,RED,2025-06-20T15:15:00+05:30,25079.75,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-06-23,SKIPPED,last_3_candles_not_all_green,,2025-06-23T14:45:00+05:30,24985.25,24987.05,GREEN,2025-06-23T15:00:00+05:30,24987.8,24979.9,RED,2025-06-23T15:15:00+05:30,24980.6,24958.9,RED,2025-06-23T15:15:00+05:30,24958.9,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-06-24,SKIPPED,last_3_candles_not_all_green,,2025-06-24T14:45:00+05:30,25055.15,25032.2,RED,2025-06-24T15:00:00+05:30,25032.95,25041.5,GREEN,2025-06-24T15:15:00+05:30,25042.5,25071.55,GREEN,2025-06-24T15:15:00+05:30,25071.55,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2025-06-25,SKIPPED,last_3_candles_not_all_green,,2025-06-25T14:45:00+05:30,25246.1,25235.8,RED,2025-06-25T15:00:00+05:30,25236.35,25248.8,GREEN,2025-06-25T15:15:00+05:30,25248.6,25236.35,RED,2025-06-25T15:15:00+05:30,25236.35,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-06-26,SKIPPED,last_3_candles_not_all_green,,2025-06-26T14:45:00+05:30,25509.0,25544.2,GREEN,2025-06-26T15:00:00+05:30,25543.85,25542.1,RED,2025-06-26T15:15:00+05:30,25541.05,25530.4,RED,2025-06-26T15:15:00+05:30,25530.4,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-06-27,SKIPPED,last_3_candles_not_all_green,,2025-06-27T14:45:00+05:30,25633.35,25629.5,RED,2025-06-27T15:00:00+05:30,25630.05,25633.0,GREEN,2025-06-27T15:15:00+05:30,25632.6,25632.45,RED,2025-06-27T15:15:00+05:30,25632.45,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-06-30,SKIPPED,last_3_candles_not_all_green,,2025-06-30T14:45:00+05:30,25495.1,25505.9,GREEN,2025-06-30T15:00:00+05:30,25504.9,25525.15,GREEN,2025-06-30T15:15:00+05:30,25524.8,25507.45,RED,2025-06-30T15:15:00+05:30,25507.45,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-07-01,SKIPPED,last_3_candles_not_all_green,,2025-07-01T14:45:00+05:30,25527.15,25535.15,GREEN,2025-07-01T15:00:00+05:30,25536.0,25537.25,GREEN,2025-07-01T15:15:00+05:30,25537.0,25533.0,RED,2025-07-01T15:15:00+05:30,25533.0,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-07-02,SKIPPED,last_3_candles_not_all_green,,2025-07-02T14:45:00+05:30,25399.1,25430.2,GREEN,2025-07-02T15:00:00+05:30,25432.2,25459.55,GREEN,2025-07-02T15:15:00+05:30,25459.35,25442.85,RED,2025-07-02T15:15:00+05:30,25442.85,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-07-03,SKIPPED,last_3_candles_not_all_green,,2025-07-03T14:45:00+05:30,25408.7,25408.85,GREEN,2025-07-03T15:00:00+05:30,25410.6,25397.95,RED,2025-07-03T15:15:00+05:30,25399.5,25397.4,RED,2025-07-03T15:15:00+05:30,25397.4,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-07-04,SKIPPED,last_3_candles_not_all_green,,2025-07-04T14:45:00+05:30,25453.75,25453.65,RED,2025-07-04T15:00:00+05:30,25453.25,25462.8,GREEN,2025-07-04T15:15:00+05:30,25462.5,25467.8,GREEN,2025-07-04T15:15:00+05:30,25467.8,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2025-07-07,SKIPPED,last_3_candles_not_all_green,,2025-07-07T14:45:00+05:30,25425.65,25441.25,GREEN,2025-07-07T15:00:00+05:30,25442.4,25459.95,GREEN,2025-07-07T15:15:00+05:30,25459.8,25454.95,RED,2025-07-07T15:15:00+05:30,25454.95,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-07-08,SKIPPED,last_3_candles_not_all_green,,2025-07-08T14:45:00+05:30,25455.0,25482.3,GREEN,2025-07-08T15:00:00+05:30,25483.55,25536.0,GREEN,2025-07-08T15:15:00+05:30,25536.2,25523.1,RED,2025-07-08T15:15:00+05:30,25523.1,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-07-09,SKIPPED,last_3_candles_not_all_green,,2025-07-09T14:45:00+05:30,25469.85,25461.8,RED,2025-07-09T15:00:00+05:30,25462.8,25478.4,GREEN,2025-07-09T15:15:00+05:30,25479.85,25464.65,RED,2025-07-09T15:15:00+05:30,25464.65,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-07-10,SKIPPED,last_3_candles_not_all_green,,2025-07-10T14:45:00+05:30,25407.85,25363.2,RED,2025-07-10T15:00:00+05:30,25366.05,25362.75,RED,2025-07-10T15:15:00+05:30,25362.55,25348.15,RED,2025-07-10T15:15:00+05:30,25348.15,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2025-07-11,SKIPPED,last_3_candles_not_all_green,,2025-07-11T14:45:00+05:30,25167.05,25167.95,GREEN,2025-07-11T15:00:00+05:30,25166.35,25150.15,RED,2025-07-11T15:15:00+05:30,25149.8,25140.55,RED,2025-07-11T15:15:00+05:30,25140.55,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-07-14,SKIPPED,last_3_candles_not_all_green,,2025-07-14T14:45:00+05:30,25051.1,25105.1,GREEN,2025-07-14T15:00:00+05:30,25107.05,25079.85,RED,2025-07-14T15:15:00+05:30,25080.0,25087.1,GREEN,2025-07-14T15:15:00+05:30,25087.1,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-07-15,SKIPPED,last_3_candles_not_all_green,,2025-07-15T14:45:00+05:30,25178.7,25160.0,RED,2025-07-15T15:00:00+05:30,25161.3,25201.9,GREEN,2025-07-15T15:15:00+05:30,25201.95,25219.65,GREEN,2025-07-15T15:15:00+05:30,25219.65,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2025-07-16,SKIPPED,last_3_candles_not_all_green,,2025-07-16T14:45:00+05:30,25234.85,25227.5,RED,2025-07-16T15:00:00+05:30,25229.0,25207.5,RED,2025-07-16T15:15:00+05:30,25209.2,25198.55,RED,2025-07-16T15:15:00+05:30,25198.55,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2025-07-17,SKIPPED,last_3_candles_not_all_green,,2025-07-17T14:45:00+05:30,25138.6,25115.65,RED,2025-07-17T15:00:00+05:30,25117.55,25120.6,GREEN,2025-07-17T15:15:00+05:30,25120.1,25109.5,RED,2025-07-17T15:15:00+05:30,25109.5,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-07-18,SKIPPED,last_3_candles_not_all_green,,2025-07-18T14:45:00+05:30,24964.55,24973.1,GREEN,2025-07-18T15:00:00+05:30,24971.85,24971.0,RED,2025-07-18T15:15:00+05:30,24970.1,24967.45,RED,2025-07-18T15:15:00+05:30,24967.45,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-07-21,TRADED,,2025-07-22,2025-07-21T14:45:00+05:30,25030.55,25050.45,GREEN,2025-07-21T15:00:00+05:30,25050.85,25088.1,GREEN,2025-07-21T15:15:00+05:30,25089.85,25093.3,GREEN,2025-07-21T15:15:00+05:30,25093.3,2025-07-22T09:15:00+05:30,25166.65,73.35,4767.75,
2025-07-22,SKIPPED,last_3_candles_not_all_green,,2025-07-22T14:45:00+05:30,25064.75,25066.6,GREEN,2025-07-22T15:00:00+05:30,25062.65,25058.5,RED,2025-07-22T15:15:00+05:30,25059.55,25064.9,GREEN,2025-07-22T15:15:00+05:30,25064.9,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-07-23,SKIPPED,last_3_candles_not_all_green,,2025-07-23T14:45:00+05:30,25210.5,25212.55,GREEN,2025-07-23T15:00:00+05:30,25213.4,25229.35,GREEN,2025-07-23T15:15:00+05:30,25228.85,25209.2,RED,2025-07-23T15:15:00+05:30,25209.2,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-07-24,SKIPPED,last_3_candles_not_all_green,,2025-07-24T14:45:00+05:30,25074.75,25049.05,RED,2025-07-24T15:00:00+05:30,25049.45,25069.0,GREEN,2025-07-24T15:15:00+05:30,25068.8,25051.9,RED,2025-07-24T15:15:00+05:30,25051.9,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-07-25,SKIPPED,last_3_candles_not_all_green,,2025-07-25T14:45:00+05:30,24832.3,24833.95,GREEN,2025-07-25T15:00:00+05:30,24833.7,24844.4,GREEN,2025-07-25T15:15:00+05:30,24844.95,24832.2,RED,2025-07-25T15:15:00+05:30,24832.2,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-07-28,SKIPPED,last_3_candles_not_all_green,,2025-07-28T14:45:00+05:30,24703.25,24700.7,RED,2025-07-28T15:00:00+05:30,24701.95,24679.75,RED,2025-07-28T15:15:00+05:30,24679.9,24673.95,RED,2025-07-28T15:15:00+05:30,24673.95,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2025-07-29,TRADED,,2025-07-30,2025-07-29T14:45:00+05:30,24792.35,24793.05,GREEN,2025-07-29T15:00:00+05:30,24794.35,24813.45,GREEN,2025-07-29T15:15:00+05:30,24814.15,24830.4,GREEN,2025-07-29T15:15:00+05:30,24830.4,2025-07-30T09:15:00+05:30,24890.4,60.00,3900.00,
2025-07-30,SKIPPED,last_3_candles_not_all_green,,2025-07-30T14:45:00+05:30,24870.75,24853.5,RED,2025-07-30T15:00:00+05:30,24853.75,24858.15,GREEN,2025-07-30T15:15:00+05:30,24859.5,24844.55,RED,2025-07-30T15:15:00+05:30,24844.55,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-07-31,SKIPPED,last_3_candles_not_all_green,,2025-07-31T14:45:00+05:30,24878.85,24851.45,RED,2025-07-31T15:00:00+05:30,24851.9,24762.45,RED,2025-07-31T15:15:00+05:30,24762.3,24765.6,GREEN,2025-07-31T15:15:00+05:30,24765.6,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-08-01,SKIPPED,last_3_candles_not_all_green,,2025-08-01T14:45:00+05:30,24620.2,24613.8,RED,2025-08-01T15:00:00+05:30,24610.75,24545.65,RED,2025-08-01T15:15:00+05:30,24544.3,24572.15,GREEN,2025-08-01T15:15:00+05:30,24572.15,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-08-04,SKIPPED,last_3_candles_not_all_green,,2025-08-04T14:45:00+05:30,24698.5,24725.75,GREEN,2025-08-04T15:00:00+05:30,24726.35,24719.25,RED,2025-08-04T15:15:00+05:30,24719.5,24726.9,GREEN,2025-08-04T15:15:00+05:30,24726.9,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-08-05,SKIPPED,last_3_candles_not_all_green,,2025-08-05T14:45:00+05:30,24624.45,24611.5,RED,2025-08-05T15:00:00+05:30,24611.95,24667.5,GREEN,2025-08-05T15:15:00+05:30,24666.9,24649.5,RED,2025-08-05T15:15:00+05:30,24649.5,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-08-06,SKIPPED,last_3_candles_not_all_green,,2025-08-06T14:45:00+05:30,24560.05,24567.05,GREEN,2025-08-06T15:00:00+05:30,24570.35,24576.35,GREEN,2025-08-06T15:15:00+05:30,24577.6,24569.6,RED,2025-08-06T15:15:00+05:30,24569.6,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-08-07,TRADED,,2025-08-08,2025-08-07T14:45:00+05:30,24514.9,24537.1,GREEN,2025-08-07T15:00:00+05:30,24537.15,24592.0,GREEN,2025-08-07T15:15:00+05:30,24592.25,24626.65,GREEN,2025-08-07T15:15:00+05:30,24626.65,2025-08-08T09:15:00+05:30,24544.25,-82.40,-5356.00,
2025-08-08,SKIPPED,last_3_candles_not_all_green,,2025-08-08T14:45:00+05:30,24418.6,24407.15,RED,2025-08-08T15:00:00+05:30,24406.8,24349.2,RED,2025-08-08T15:15:00+05:30,24348.9,24350.85,GREEN,2025-08-08T15:15:00+05:30,24350.85,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-08-11,SKIPPED,last_3_candles_not_all_green,,2025-08-11T14:45:00+05:30,24556.55,24578.55,GREEN,2025-08-11T15:00:00+05:30,24578.45,24585.95,GREEN,2025-08-11T15:15:00+05:30,24585.9,24562.15,RED,2025-08-11T15:15:00+05:30,24562.15,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-08-12,SKIPPED,last_3_candles_not_all_green,,2025-08-12T14:45:00+05:30,24507.25,24499.75,RED,2025-08-12T15:00:00+05:30,24501.1,24490.25,RED,2025-08-12T15:15:00+05:30,24490.85,24485.85,RED,2025-08-12T15:15:00+05:30,24485.85,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2025-08-13,SKIPPED,last_3_candles_not_all_green,,2025-08-13T14:45:00+05:30,24643.85,24644.2,GREEN,2025-08-13T15:00:00+05:30,24645.1,24614.75,RED,2025-08-13T15:15:00+05:30,24615.3,24630.4,GREEN,2025-08-13T15:15:00+05:30,24630.4,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-08-14,SKIPPED,last_3_candles_not_all_green,,2025-08-14T14:45:00+05:30,24625.3,24647.45,GREEN,2025-08-14T15:00:00+05:30,24647.95,24630.3,RED,2025-08-14T15:15:00+05:30,24630.35,24616.05,RED,2025-08-14T15:15:00+05:30,24616.05,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-08-18,SKIPPED,last_3_candles_not_all_green,,2025-08-18T14:45:00+05:30,24913.5,24917.5,GREEN,2025-08-18T15:00:00+05:30,24917.45,24870.15,RED,2025-08-18T15:15:00+05:30,24871.25,24884.05,GREEN,2025-08-18T15:15:00+05:30,24884.05,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-08-19,TRADED,,2025-08-20,2025-08-19T14:45:00+05:30,24972.7,24972.8,GREEN,2025-08-19T15:00:00+05:30,24972.95,24975.6,GREEN,2025-08-19T15:15:00+05:30,24975.7,24989.7,GREEN,2025-08-19T15:15:00+05:30,24989.7,2025-08-20T09:15:00+05:30,24965.8,-23.90,-1553.50,
2025-08-20,SKIPPED,last_3_candles_not_all_green,,2025-08-20T14:45:00+05:30,25074.4,25074.3,RED,2025-08-20T15:00:00+05:30,25072.3,25048.75,RED,2025-08-20T15:15:00+05:30,25048.6,25047.15,RED,2025-08-20T15:15:00+05:30,25047.15,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2025-08-21,SKIPPED,last_3_candles_not_all_green,,2025-08-21T14:45:00+05:30,25105.3,25103.75,RED,2025-08-21T15:00:00+05:30,25103.3,25081.5,RED,2025-08-21T15:15:00+05:30,25081.45,25076.95,RED,2025-08-21T15:15:00+05:30,25076.95,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2025-08-22,SKIPPED,last_3_candles_not_all_green,,2025-08-22T14:45:00+05:30,24888.05,24893.05,GREEN,2025-08-22T15:00:00+05:30,24893.3,24873.3,RED,2025-08-22T15:15:00+05:30,24873.4,24869.45,RED,2025-08-22T15:15:00+05:30,24869.45,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-08-25,SKIPPED,last_3_candles_not_all_green,,2025-08-25T14:45:00+05:30,24961.2,24990.15,GREEN,2025-08-25T15:00:00+05:30,24991.15,24954.9,RED,2025-08-25T15:15:00+05:30,24954.75,24978.55,GREEN,2025-08-25T15:15:00+05:30,24978.55,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-08-26,SKIPPED,last_3_candles_not_all_green,,2025-08-26T14:45:00+05:30,24775.25,24758.35,RED,2025-08-26T15:00:00+05:30,24758.45,24695.0,RED,2025-08-26T15:15:00+05:30,24695.5,24710.7,GREEN,2025-08-26T15:15:00+05:30,24710.7,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-08-28,SKIPPED,last_3_candles_not_all_green,,2025-08-28T14:45:00+05:30,24529.1,24523.0,RED,2025-08-28T15:00:00+05:30,24522.4,24502.25,RED,2025-08-28T15:15:00+05:30,24501.5,24533.1,GREEN,2025-08-28T15:15:00+05:30,24533.1,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-08-29,SKIPPED,last_3_candles_not_all_green,,2025-08-29T14:45:00+05:30,24451.75,24487.1,GREEN,2025-08-29T15:00:00+05:30,24487.6,24406.75,RED,2025-08-29T15:15:00+05:30,24406.75,24433.65,GREEN,2025-08-29T15:15:00+05:30,24433.65,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-09-01,SKIPPED,last_3_candles_not_all_green,,2025-09-01T14:45:00+05:30,24616.7,24632.25,GREEN,2025-09-01T15:00:00+05:30,24632.7,24624.45,RED,2025-09-01T15:15:00+05:30,24625.05,24624.3,RED,2025-09-01T15:15:00+05:30,24624.3,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2025-09-02,SKIPPED,last_3_candles_not_all_green,,2025-09-02T14:45:00+05:30,24591.2,24574.45,RED,2025-09-02T15:00:00+05:30,24575.15,24584.8,GREEN,2025-09-02T15:15:00+05:30,24587.5,24575.0,RED,2025-09-02T15:15:00+05:30,24575.0,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-09-03,SKIPPED,last_3_candles_not_all_green,,2025-09-03T14:45:00+05:30,24660.7,24681.0,GREEN,2025-09-03T15:00:00+05:30,24680.05,24725.35,GREEN,2025-09-03T15:15:00+05:30,24724.6,24713.6,RED,2025-09-03T15:15:00+05:30,24713.6,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-09-04,SKIPPED,last_3_candles_not_all_green,,2025-09-04T14:45:00+05:30,24771.0,24744.45,RED,2025-09-04T15:00:00+05:30,24743.15,24718.5,RED,2025-09-04T15:15:00+05:30,24719.75,24739.8,GREEN,2025-09-04T15:15:00+05:30,24739.8,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-09-05,SKIPPED,last_3_candles_not_all_green,,2025-09-05T14:45:00+05:30,24726.8,24748.45,GREEN,2025-09-05T15:00:00+05:30,24746.05,24735.55,RED,2025-09-05T15:15:00+05:30,24736.4,24743.95,GREEN,2025-09-05T15:15:00+05:30,24743.95,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-09-08,SKIPPED,last_3_candles_not_all_green,,2025-09-08T14:45:00+05:30,24873.25,24807.25,RED,2025-09-08T15:00:00+05:30,24810.2,24768.75,RED,2025-09-08T15:15:00+05:30,24768.4,24791.2,GREEN,2025-09-08T15:15:00+05:30,24791.2,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-09-09,TRADED,,2025-09-10,2025-09-09T14:45:00+05:30,24838.15,24860.15,GREEN,2025-09-09T15:00:00+05:30,24861.1,24870.35,GREEN,2025-09-09T15:15:00+05:30,24871.05,24878.8,GREEN,2025-09-09T15:15:00+05:30,24878.8,2025-09-10T09:15:00+05:30,24991.0,112.20,7293.00,
2025-09-10,SKIPPED,last_3_candles_not_all_green,,2025-09-10T14:45:00+05:30,24918.2,24940.55,GREEN,2025-09-10T15:00:00+05:30,24939.55,24978.6,GREEN,2025-09-10T15:15:00+05:30,24978.55,24977.55,RED,2025-09-10T15:15:00+05:30,24977.55,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-09-11,SKIPPED,last_3_candles_not_all_green,,2025-09-11T14:45:00+05:30,25016.8,25013.9,RED,2025-09-11T15:00:00+05:30,25012.5,25000.7,RED,2025-09-11T15:15:00+05:30,25000.8,25008.1,GREEN,2025-09-11T15:15:00+05:30,25008.1,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-09-12,SKIPPED,last_3_candles_not_all_green,,2025-09-12T14:45:00+05:30,25112.5,25101.85,RED,2025-09-12T15:00:00+05:30,25102.45,25115.8,GREEN,2025-09-12T15:15:00+05:30,25116.35,25107.7,RED,2025-09-12T15:15:00+05:30,25107.7,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2025-09-15,SKIPPED,last_3_candles_not_all_green,,2025-09-15T14:45:00+05:30,25096.5,25083.75,RED,2025-09-15T15:00:00+05:30,25083.2,25067.1,RED,2025-09-15T15:15:00+05:30,25067.35,25069.7,GREEN,2025-09-15T15:15:00+05:30,25069.7,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-09-16,SKIPPED,last_3_candles_not_all_green,,2025-09-16T14:45:00+05:30,25210.6,25201.85,RED,2025-09-16T15:00:00+05:30,25205.75,25240.65,GREEN,2025-09-16T15:15:00+05:30,25242.65,25254.45,GREEN,2025-09-16T15:15:00+05:30,25254.45,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2025-09-17,TRADED,,2025-09-18,2025-09-17T14:45:00+05:30,25311.2,25325.6,GREEN,2025-09-17T15:00:00+05:30,25325.7,25328.3,GREEN,2025-09-17T15:15:00+05:30,25328.1,25330.15,GREEN,2025-09-17T15:15:00+05:30,25330.15,2025-09-18T09:15:00+05:30,25441.05,110.90,7208.50,
2025-09-18,SKIPPED,last_3_candles_not_all_green,,2025-09-18T14:45:00+05:30,25351.25,25393.8,GREEN,2025-09-18T15:00:00+05:30,25395.25,25423.05,GREEN,2025-09-18T15:15:00+05:30,25423.0,25420.75,RED,2025-09-18T15:15:00+05:30,25420.75,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2025-09-19,SKIPPED,last_3_candles_not_all_green,,2025-09-19T14:45:00+05:30,25341.2,25351.6,GREEN,2025-09-19T15:00:00+05:30,25350.8,25318.45,RED,2025-09-19T15:15:00+05:30,25319.0,25352.5,GREEN,2025-09-19T15:15:00+05:30,25352.5,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-09-22,SKIPPED,last_3_candles_not_all_green,,2025-09-22T14:45:00+05:30,25179.35,25194.5,GREEN,2025-09-22T15:00:00+05:30,25197.1,25195.55,RED,2025-09-22T15:15:00+05:30,25194.9,25200.2,GREEN,2025-09-22T15:15:00+05:30,25200.2,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2025-09-23,SKIPPED,last_3_candles_not_all_green,,2025-09-23T14:45:00+05:30,25218.8,25184.15,RED,2025-09-23T15:00:00+05:30,25182.45,25174.5,RED,2025-09-23T15:15:00+05:30,25174.25,25185.8,GREEN,2025-09-23T15:15:00+05:30,25185.8,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-09-24,SKIPPED,last_3_candles_not_all_green,,2025-09-24T14:45:00+05:30,25065.5,25041.1,RED,2025-09-24T15:00:00+05:30,25042.7,25059.75,GREEN,2025-09-24T15:15:00+05:30,25059.15,25060.9,GREEN,2025-09-24T15:15:00+05:30,25060.9,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2025-09-25,SKIPPED,last_3_candles_not_all_green,,2025-09-25T14:45:00+05:30,24943.85,24922.15,RED,2025-09-25T15:00:00+05:30,24924.3,24883.3,RED,2025-09-25T15:15:00+05:30,24884.2,24904.55,GREEN,2025-09-25T15:15:00+05:30,24904.55,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-09-26,SKIPPED,last_3_candles_not_all_green,,2025-09-26T14:45:00+05:30,24661.5,24650.6,RED,2025-09-26T15:00:00+05:30,24648.9,24644.5,RED,2025-09-26T15:15:00+05:30,24644.6,24673.1,GREEN,2025-09-26T15:15:00+05:30,24673.1,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-09-29,SKIPPED,last_3_candles_not_all_green,,2025-09-29T14:45:00+05:30,24689.25,24685.55,RED,2025-09-29T15:00:00+05:30,24683.3,24639.65,RED,2025-09-29T15:15:00+05:30,24639.3,24677.55,GREEN,2025-09-29T15:15:00+05:30,24677.55,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-09-30,SKIPPED,last_3_candles_not_all_green,,2025-09-30T14:45:00+05:30,24639.95,24632.5,RED,2025-09-30T15:00:00+05:30,24631.7,24614.85,RED,2025-09-30T15:15:00+05:30,24613.5,24633.6,GREEN,2025-09-30T15:15:00+05:30,24633.6,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2025-10-01,SKIPPED,last_3_candles_not_all_green,,2025-10-01T14:45:00+05:30,24849.15,24835.35,RED,2025-10-01T15:00:00+05:30,24835.9,24822.5,RED,2025-10-01T15:15:00+05:30,24824.0,24853.4,GREEN,2025-10-01T15:15:00+05:30,24853.4,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
