report_date,entry_date,exit_date,status,skip_reason,reward_multiple,setup_type,direction,signal_timestamp,entry_timestamp,entry_price_points,stop_price_points,target_price_points,exit_timestamp,exit_price_points,exit_reason,fast_sma_25,slow_sma_50,points_pnl,rupees_pnl,holding_days,remarks
2022-12-27,2022-12-27,2022-12-27,TRADED,,2,PULLBACK_REENTRY,LONG,2022-12-27T09:45:00+05:30,2022-12-27T10:00:00+05:30,18003.1,17967.40,18074.50,2022-12-27T13:15:00+05:30,18074.50,target,17993.09,17943.30,71.40,4641.00,0,
2022-12-28,2022-12-28,2022-12-28,TRADED,,2,PULLBACK_REENTRY,LONG,2022-12-28T13:30:00+05:30,2022-12-28T13:45:00+05:30,18136.3,18121.20,18166.50,2022-12-28T14:00:00+05:30,18166.50,target,18125.25,18080.84,30.20,1963.00,0,
2022-12-28,2022-12-28,2022-12-28,TRADED,,2,PULLBACK_REENTRY,LONG,2022-12-28T15:00:00+05:30,2022-12-28T15:15:00+05:30,18124.5,18113.50,18146.50,2022-12-28T15:15:00+05:30,18113.50,stop_loss,18132.76,18095.23,-11.00,-715.00,0,
2022-12-29,2022-12-29,2022-12-29,TRADED,,2,CROSSOVER,SHORT,2022-12-29T11:15:00+05:30,2022-12-29T11:30:00+05:30,18022.5,18026.10,18015.30,2022-12-29T11:30:00+05:30,18026.10,stop_loss,18094.92,18095.21,-3.60,-234.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2022-12-30,2022-12-30,2022-12-30,TRADED,,2,CROSSOVER,LONG,2022-12-30T10:30:00+05:30,2022-12-30T10:45:00+05:30,18242.3,18231.40,18264.10,2022-12-30T10:45:00+05:30,18231.40,stop_loss,18109.21,18108.96,-10.90,-708.50,0,
2023-01-02,2023-01-02,2023-01-02,TRADED,,2,CROSSOVER,SHORT,2023-01-02T12:45:00+05:30,2023-01-02T13:00:00+05:30,18158.4,18173.90,18127.40,2023-01-02T13:00:00+05:30,18173.90,stop_loss,18169.70,18174.10,-15.50,-1007.50,0,
2023-01-03,2023-01-03,2023-01-03,TRADED,,2,CROSSOVER,LONG,2023-01-03T10:30:00+05:30,2023-01-03T10:45:00+05:30,18223.7,18218.50,18234.10,2023-01-03T10:45:00+05:30,18218.50,stop_loss,18183.66,18183.61,-5.20,-338.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-01-04,2023-01-04,2023-01-04,TRADED,,2,CROSSOVER,SHORT,2023-01-04T11:15:00+05:30,2023-01-04T11:30:00+05:30,18109.4,18112.20,18103.80,2023-01-04T11:30:00+05:30,18103.80,target,18186.37,18187.87,5.60,364.00,0,
2023-01-05,2023-01-04,2023-01-05,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-01-04T14:15:00+05:30,2023-01-04T14:30:00+05:30,18079.6,18130.20,17978.40,2023-01-05T11:45:00+05:30,17978.40,target,18128.00,18165.82,101.20,6578.00,1,
2023-01-06,2023-01-06,2023-01-06,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-01-06T09:15:00+05:30,2023-01-06T09:30:00+05:30,17990.2,18026.30,17918.00,2023-01-06T09:30:00+05:30,18026.30,stop_loss,17984.07,18038.27,-36.10,-2346.50,0,
2023-01-09,2023-01-09,2023-01-09,TRADED,,2,CROSSOVER,LONG,2023-01-09T11:45:00+05:30,2023-01-09T12:00:00+05:30,18125.5,18122.20,18132.10,2023-01-09T12:00:00+05:30,18122.20,stop_loss,17951.66,17950.31,-3.30,-214.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-01-10,2023-01-10,2023-01-10,TRADED,,2,CROSSOVER,SHORT,2023-01-10T13:00:00+05:30,2023-01-10T13:15:00+05:30,17891.2,17910.60,17852.40,2023-01-10T13:45:00+05:30,17910.60,stop_loss,17994.72,17995.59,-19.40,-1261.00,0,
2023-01-13,2023-01-13,2023-01-13,TRADED,,2,CROSSOVER,LONG,2023-01-13T13:45:00+05:30,2023-01-13T14:00:00+05:30,17980.5,17972.80,17995.90,2023-01-13T14:00:00+05:30,17995.90,target,17855.52,17850.43,15.40,1001.00,0,
2023-01-17,2023-01-17,2023-01-17,TRADED,,2,PULLBACK_REENTRY,LONG,2023-01-17T09:15:00+05:30,2023-01-17T09:30:00+05:30,17947.2,17886.90,18067.80,2023-01-17T10:45:00+05:30,18013.9,reversal_exit,17923.91,17908.33,66.70,4335.50,0,
2023-01-17,2023-01-17,2023-01-17,TRADED,,2,CROSSOVER,SHORT,2023-01-17T10:30:00+05:30,2023-01-17T10:45:00+05:30,18013.9,18029.90,17981.90,2023-01-17T10:45:00+05:30,17981.90,target,17928.37,17928.79,32.00,2080.00,0,
2023-01-17,2023-01-17,2023-01-17,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-01-17T13:00:00+05:30,2023-01-17T13:15:00+05:30,17948.0,17968.50,17907.00,2023-01-17T13:30:00+05:30,17968.50,stop_loss,17951.36,17952.79,-20.50,-1332.50,0,
2023-01-17,2023-01-17,2023-01-17,TRADED,,2,CROSSOVER,LONG,2023-01-17T13:30:00+05:30,2023-01-17T13:45:00+05:30,17980.1,17937.40,18065.50,2023-01-17T15:15:00+05:30,18065.50,target,17954.79,17952.27,85.40,5551.00,0,
2023-01-19,2023-01-19,2023-01-19,TRADED,,2,PULLBACK_REENTRY,LONG,2023-01-19T11:00:00+05:30,2023-01-19T11:15:00+05:30,18131.6,18121.20,18152.40,2023-01-19T11:15:00+05:30,18121.20,stop_loss,18143.17,18086.22,-10.40,-676.00,0,
2023-01-19,2023-01-19,2023-01-19,TRADED,,2,CROSSOVER,SHORT,2023-01-19T14:30:00+05:30,2023-01-19T14:45:00+05:30,18106.3,18111.20,18096.50,2023-01-19T14:45:00+05:30,18096.50,target,18121.44,18125.75,9.80,637.00,0,
2023-01-20,2023-01-20,2023-01-20,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-01-20T09:15:00+05:30,2023-01-20T09:30:00+05:30,18087.9,18118.60,18026.50,2023-01-20T10:00:00+05:30,18118.60,stop_loss,18113.29,18129.57,-30.70,-1995.50,0,
2023-01-23,2023-01-23,2023-01-23,TRADED,,2,CROSSOVER,LONG,2023-01-23T13:45:00+05:30,2023-01-23T14:00:00+05:30,18114.4,18109.40,18124.40,2023-01-23T14:00:00+05:30,18124.40,target,18103.28,18101.63,10.00,650.00,0,
2023-01-23,2023-01-23,2023-01-23,TRADED,,2,PULLBACK_REENTRY,LONG,2023-01-23T14:15:00+05:30,2023-01-23T14:30:00+05:30,18125.7,18108.40,18160.30,2023-01-23T14:45:00+05:30,18108.40,stop_loss,18108.78,18102.08,-17.30,-1124.50,0,
2023-01-25,2023-01-25,2023-01-25,TRADED,,2,CROSSOVER,SHORT,2023-01-25T09:30:00+05:30,2023-01-25T09:45:00+05:30,18017.0,18049.70,17951.60,2023-01-25T10:00:00+05:30,17951.60,target,18121.85,18124.65,65.40,4251.00,0,
2023-01-30,2023-01-30,2023-01-30,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-01-27T15:15:00+05:30,2023-01-30T09:15:00+05:30,17541.9,17633.80,17358.10,2023-01-30T09:15:00+05:30,17633.80,stop_loss,17625.70,17774.79,-91.90,-5973.50,0,
2023-01-31,2023-01-31,2023-01-31,TRADED,,2,CROSSOVER,LONG,2023-01-31T12:30:00+05:30,2023-01-31T12:45:00+05:30,17641.7,17624.30,17676.50,2023-01-31T12:45:00+05:30,17624.30,stop_loss,17575.54,17574.00,-17.40,-1131.00,0,
2023-02-02,2023-02-02,2023-02-02,TRADED,,2,CROSSOVER,SHORT,2023-02-02T11:00:00+05:30,2023-02-02T11:15:00+05:30,17596.6,17624.20,17541.40,2023-02-02T11:45:00+05:30,17624.20,stop_loss,17681.73,17685.64,-27.60,-1794.00,0,
2023-02-03,2023-02-03,2023-02-03,TRADED,,2,CROSSOVER,LONG,2023-02-03T12:45:00+05:30,2023-02-03T13:00:00+05:30,17681.2,17680.20,17683.20,2023-02-03T13:00:00+05:30,17680.20,stop_loss,17621.50,17616.88,-1.00,-65.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-02-07,2023-02-07,2023-02-07,TRADED,,2,CROSSOVER,SHORT,2023-02-07T12:30:00+05:30,2023-02-07T12:45:00+05:30,17690.8,17709.60,17653.20,2023-02-07T13:15:00+05:30,17653.20,target,17749.86,17750.83,37.60,2444.00,0,
2023-02-07,2023-02-07,2023-02-07,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-02-07T14:15:00+05:30,2023-02-07T14:30:00+05:30,17717.0,17746.60,17657.80,2023-02-07T14:30:00+05:30,17746.60,stop_loss,17734.99,17746.62,-29.60,-1924.00,0,
2023-02-08,2023-02-08,2023-02-08,TRADED,,2,CROSSOVER,LONG,2023-02-08T10:00:00+05:30,2023-02-08T10:15:00+05:30,17861.2,17816.80,17950.00,2023-02-08T10:30:00+05:30,17816.80,stop_loss,17744.63,17744.59,-44.40,-2886.00,0,
2023-02-10,2023-02-10,2023-02-10,TRADED,,2,CROSSOVER,SHORT,2023-02-10T10:45:00+05:30,2023-02-10T11:00:00+05:30,17853.2,17861.30,17837.00,2023-02-10T11:00:00+05:30,17861.30,stop_loss,17858.05,17858.67,-8.10,-526.50,0,
2023-02-14,2023-02-14,2023-02-14,TRADED,,2,CROSSOVER,LONG,2023-02-14T12:15:00+05:30,2023-02-14T12:30:00+05:30,17897.0,17893.00,17905.00,2023-02-14T12:30:00+05:30,17905.00,target,17812.55,17809.46,8.00,520.00,0,
2023-02-15,2023-02-15,2023-02-15,TRADED,,2,PULLBACK_REENTRY,LONG,2023-02-15T10:00:00+05:30,2023-02-15T10:15:00+05:30,17923.2,17891.60,17986.40,2023-02-15T15:00:00+05:30,17986.40,target,17897.04,17837.46,63.20,4108.00,0,
2023-02-16,2023-02-16,2023-02-16,TRADED,,2,PULLBACK_REENTRY,LONG,2023-02-16T14:00:00+05:30,2023-02-16T14:15:00+05:30,18082.6,18064.50,18118.80,2023-02-16T14:15:00+05:30,18064.50,stop_loss,18074.93,17998.43,-18.10,-1176.50,0,
2023-02-17,2023-02-17,2023-02-17,TRADED,,2,CROSSOVER,SHORT,2023-02-17T12:15:00+05:30,2023-02-17T12:30:00+05:30,17956.2,17972.90,17922.80,2023-02-17T13:00:00+05:30,17922.80,target,18025.69,18029.07,33.40,2171.00,0,
2023-02-20,2023-02-20,2023-02-20,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-02-20T09:15:00+05:30,2023-02-20T09:30:00+05:30,17933.1,17979.40,17840.50,2023-02-20T09:30:00+05:30,17979.40,stop_loss,17953.88,18018.58,-46.30,-3009.50,0,
2023-02-28,2023-02-28,2023-02-28,TRADED,,2,CROSSOVER,LONG,2023-02-28T14:30:00+05:30,2023-02-28T14:45:00+05:30,17275.8,17271.00,17285.40,2023-02-28T14:45:00+05:30,17285.40,target,17362.00,17361.74,9.60,624.00,0,
2023-03-01,2023-03-01,2023-03-01,SKIPPED,entry_open_beyond_stop,2,CROSSOVER,SHORT,2023-02-28T15:15:00+05:30,,,,,,,,17352.41,17353.00,0.00,0.00,0,Entry open 17360.1 invalidated the SHORT setup stop 17322.80.
2023-03-01,2023-03-01,2023-03-01,TRADED,,2,CROSSOVER,LONG,2023-03-01T11:45:00+05:30,2023-03-01T12:00:00+05:30,17427.9,17421.70,17440.30,2023-03-01T12:00:00+05:30,17421.70,stop_loss,17365.22,17364.83,-6.20,-403.00,0,
2023-03-01,2023-03-01,2023-03-01,TRADED,,2,CROSSOVER,SHORT,2023-03-01T12:00:00+05:30,2023-03-01T12:15:00+05:30,17407.6,17431.30,17360.20,2023-03-01T13:00:00+05:30,17422.3,reversal_exit,17366.13,17366.40,-14.70,-955.50,0,
2023-03-01,2023-03-01,2023-03-01,TRADED,,2,CROSSOVER,LONG,2023-03-01T12:45:00+05:30,2023-03-01T13:00:00+05:30,17422.3,17416.50,17433.90,2023-03-01T13:00:00+05:30,17416.50,stop_loss,17372.37,17371.37,-5.80,-377.00,0,
2023-03-02,2023-03-02,2023-03-02,TRADED,,2,CROSSOVER,SHORT,2023-03-02T13:45:00+05:30,2023-03-02T14:00:00+05:30,17321.1,17326.80,17309.70,2023-03-02T14:00:00+05:30,17326.80,stop_loss,17386.48,17386.58,-5.70,-370.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-03-03,2023-03-03,2023-03-03,TRADED,,2,CROSSOVER,LONG,2023-03-03T11:30:00+05:30,2023-03-03T11:45:00+05:30,17575.7,17561.10,17604.90,2023-03-03T12:15:00+05:30,17561.10,stop_loss,17416.73,17412.25,-14.60,-949.00,0,
2023-03-08,2023-03-08,2023-03-08,TRADED,,2,CROSSOVER,SHORT,2023-03-08T12:45:00+05:30,2023-03-08T13:00:00+05:30,17676.0,17680.10,17667.80,2023-03-08T13:00:00+05:30,17680.10,stop_loss,17696.74,17699.56,-4.10,-266.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-03-09,2023-03-09,2023-03-09,TRADED,,2,CROSSOVER,LONG,2023-03-09T12:45:00+05:30,2023-03-09T13:00:00+05:30,17671.4,17644.40,17725.40,2023-03-09T13:30:00+05:30,17644.40,stop_loss,17699.17,17697.96,-27.00,-1755.00,0,
2023-03-09,2023-03-09,2023-03-09,TRADED,,2,CROSSOVER,SHORT,2023-03-09T14:30:00+05:30,2023-03-09T14:45:00+05:30,17618.2,17624.80,17605.00,2023-03-09T14:45:00+05:30,17605.00,target,17682.51,17683.17,13.20,858.00,0,
2023-03-13,2023-03-13,2023-03-13,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-03-13T11:00:00+05:30,2023-03-13T11:15:00+05:30,17393.2,17433.60,17312.40,2023-03-13T12:30:00+05:30,17312.40,target,17414.28,17490.38,80.80,5252.00,0,
2023-03-15,2023-03-14,2023-03-15,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-03-14T12:30:00+05:30,2023-03-14T12:45:00+05:30,17104.2,17185.70,16941.20,2023-03-15T09:15:00+05:30,17185.70,stop_loss,17148.23,17274.35,-81.50,-5297.50,1,
2023-03-15,2023-03-15,2023-03-15,SKIPPED,entry_open_beyond_stop,2,CROSSOVER,LONG,2023-03-15T14:15:00+05:30,,,,,,,,17096.26,17095.79,0.00,0.00,0,Entry open 17031.1 invalidated the LONG setup stop 17031.20.
2023-03-16,2023-03-16,2023-03-16,TRADED,,2,CROSSOVER,SHORT,2023-03-16T09:15:00+05:30,2023-03-16T09:30:00+05:30,16913.1,16995.40,16748.50,2023-03-16T10:30:00+05:30,16995.40,stop_loss,17075.35,17077.60,-82.30,-5349.50,0,
2023-03-17,2023-03-17,2023-03-17,TRADED,,2,CROSSOVER,LONG,2023-03-17T11:45:00+05:30,2023-03-17T12:00:00+05:30,17043.0,17004.00,17121.00,2023-03-17T12:00:00+05:30,17004.00,stop_loss,17011.28,17007.82,-39.00,-2535.00,0,
2023-03-20,2023-03-20,2023-03-20,TRADED,,2,CROSSOVER,SHORT,2023-03-20T10:45:00+05:30,2023-03-20T11:00:00+05:30,16952.8,16955.80,16946.80,2023-03-20T11:00:00+05:30,16955.80,stop_loss,17001.66,17004.55,-3.00,-195.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-03-21,2023-03-21,2023-03-21,TRADED,,2,CROSSOVER,LONG,2023-03-21T12:15:00+05:30,2023-03-21T12:30:00+05:30,17054.2,17028.40,17105.80,2023-03-21T13:15:00+05:30,17105.80,target,16984.32,16979.53,51.60,3354.00,0,
2023-03-22,2023-03-22,2023-03-22,TRADED,,2,PULLBACK_REENTRY,LONG,2023-03-22T13:30:00+05:30,2023-03-22T13:45:00+05:30,17142.8,17129.40,17169.60,2023-03-22T13:45:00+05:30,17129.40,stop_loss,17133.36,17079.79,-13.40,-871.00,0,
2023-03-24,2023-03-23,2023-03-24,TRADED,,2,CROSSOVER,SHORT,2023-03-23T15:00:00+05:30,2023-03-23T15:15:00+05:30,17069.9,17117.50,16974.70,2023-03-24T09:45:00+05:30,17037.1,reversal_exit,17140.78,17140.82,32.80,2132.00,1,
2023-03-24,2023-03-24,2023-03-24,TRADED,,2,CROSSOVER,LONG,2023-03-24T09:30:00+05:30,2023-03-24T09:45:00+05:30,17037.1,16994.90,17121.50,2023-03-24T10:00:00+05:30,17068.2,reversal_exit,17134.51,17134.38,31.10,2021.50,0,
2023-03-24,2023-03-24,2023-03-24,TRADED,,2,CROSSOVER,SHORT,2023-03-24T09:45:00+05:30,2023-03-24T10:00:00+05:30,17068.2,17079.80,17045.00,2023-03-24T10:00:00+05:30,17045.00,target,17132.24,17132.63,23.20,1508.00,0,
2023-03-24,2023-03-24,2023-03-24,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-03-24T12:15:00+05:30,2023-03-24T12:30:00+05:30,17081.6,17097.90,17049.00,2023-03-24T12:30:00+05:30,17049.00,target,17093.16,17115.69,32.60,2119.00,0,
2023-03-24,2023-03-24,2023-03-24,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-03-24T13:15:00+05:30,2023-03-24T13:30:00+05:30,17073.3,17091.60,17036.70,2023-03-24T13:30:00+05:30,17036.70,target,17073.62,17109.95,36.60,2379.00,0,
2023-03-27,2023-03-27,2023-03-27,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-03-27T10:30:00+05:30,2023-03-27T10:45:00+05:30,16985.3,17035.10,16885.70,2023-03-27T12:00:00+05:30,17035.10,stop_loss,17028.38,17073.43,-49.80,-3237.00,0,
2023-03-29,2023-03-29,2023-03-29,TRADED,,2,CROSSOVER,LONG,2023-03-29T13:45:00+05:30,2023-03-29T14:00:00+05:30,17025.4,16994.00,17088.20,2023-03-29T14:30:00+05:30,16994.00,stop_loss,16983.49,16982.08,-31.40,-2041.00,0,
2023-04-18,2023-04-17,2023-04-18,TRADED,,2,CROSSOVER,SHORT,2023-04-17T09:15:00+05:30,2023-04-17T09:30:00+05:30,17633.7,17863.00,17175.10,2023-04-18T14:45:00+05:30,17642.8,reversal_exit,17773.86,17776.47,-9.10,-591.50,1,
2023-04-19,2023-04-18,2023-04-19,TRADED,,2,CROSSOVER,LONG,2023-04-18T14:30:00+05:30,2023-04-18T14:45:00+05:30,17642.8,17626.90,17674.60,2023-04-19T09:15:00+05:30,17626.90,stop_loss,17678.84,17678.79,-15.90,-1033.50,1,
2023-04-19,2023-04-19,2023-04-19,TRADED,,2,CROSSOVER,SHORT,2023-04-19T09:30:00+05:30,2023-04-19T09:45:00+05:30,17635.5,17658.30,17589.90,2023-04-19T12:00:00+05:30,17658.30,stop_loss,17665.91,17668.44,-22.80,-1482.00,0,
2023-04-24,2023-04-24,2023-04-24,SKIPPED,entry_open_beyond_stop,2,CROSSOVER,LONG,2023-04-24T11:15:00+05:30,,,,,,,,17613.42,17612.81,0.00,0.00,0,Entry open 17626.8 invalidated the LONG setup stop 17626.80.
2023-05-03,2023-05-03,2023-05-03,TRADED,,2,CROSSOVER,SHORT,2023-05-03T13:15:00+05:30,2023-05-03T13:30:00+05:30,18091.4,18100.60,18073.00,2023-05-03T13:30:00+05:30,18073.00,target,18106.81,18107.20,18.40,1196.00,0,
2023-05-03,2023-05-03,2023-05-03,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-05-03T14:45:00+05:30,2023-05-03T15:00:00+05:30,18077.5,18089.80,18052.90,2023-05-03T15:00:00+05:30,18089.80,stop_loss,18084.98,18117.97,-12.30,-799.50,0,
2023-05-04,2023-05-04,2023-05-04,TRADED,,2,CROSSOVER,LONG,2023-05-04T12:45:00+05:30,2023-05-04T13:00:00+05:30,18167.4,18162.70,18176.80,2023-05-04T13:00:00+05:30,18162.70,stop_loss,18119.08,18116.31,-4.70,-305.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-05-08,2023-05-05,2023-05-08,TRADED,,2,CROSSOVER,SHORT,2023-05-05T15:00:00+05:30,2023-05-05T15:15:00+05:30,18071.0,18092.20,18028.60,2023-05-08T09:15:00+05:30,18120.6,gap_stop,18152.85,18158.12,-49.60,-3224.00,3,
2023-05-08,2023-05-08,2023-05-08,TRADED,,2,CROSSOVER,LONG,2023-05-08T12:30:00+05:30,2023-05-08T12:45:00+05:30,18274.3,18260.90,18301.10,2023-05-08T12:45:00+05:30,18260.90,stop_loss,18183.81,18182.77,-13.40,-871.00,0,
2023-05-10,2023-05-10,2023-05-10,TRADED,,2,CROSSOVER,SHORT,2023-05-10T11:00:00+05:30,2023-05-10T11:15:00+05:30,18257.4,18257.60,18257.00,2023-05-10T11:15:00+05:30,18257.60,stop_loss,18278.41,18281.77,-0.20,-13.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-05-11,2023-05-11,2023-05-11,TRADED,,2,CROSSOVER,LONG,2023-05-11T10:30:00+05:30,2023-05-11T10:45:00+05:30,18334.0,18316.80,18368.40,2023-05-11T11:30:00+05:30,18316.80,stop_loss,18288.55,18286.92,-17.20,-1118.00,0,
2023-05-12,2023-05-12,2023-05-12,TRADED,,2,CROSSOVER,SHORT,2023-05-12T11:00:00+05:30,2023-05-12T11:15:00+05:30,18284.8,18289.40,18275.60,2023-05-12T11:15:00+05:30,18289.40,stop_loss,18294.34,18294.74,-4.60,-299.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-05-15,2023-05-15,2023-05-15,TRADED,,2,CROSSOVER,LONG,2023-05-15T10:00:00+05:30,2023-05-15T10:15:00+05:30,18383.8,18371.50,18408.40,2023-05-15T10:45:00+05:30,18371.50,stop_loss,18309.58,18306.68,-12.30,-799.50,0,
2023-05-16,2023-05-16,2023-05-16,TRADED,,2,CROSSOVER,SHORT,2023-05-16T13:45:00+05:30,2023-05-16T14:00:00+05:30,18364.7,18377.40,18339.30,2023-05-16T14:00:00+05:30,18339.30,target,18384.86,18385.63,25.40,1651.00,0,
2023-05-18,2023-05-18,2023-05-18,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-05-18T12:45:00+05:30,2023-05-18T13:00:00+05:30,18186.2,18205.60,18147.40,2023-05-18T13:00:00+05:30,18205.60,stop_loss,18201.53,18230.58,-19.40,-1261.00,0,
2023-05-18,2023-05-18,2023-05-18,TRADED,,2,CROSSOVER,LONG,2023-05-18T14:15:00+05:30,2023-05-18T14:30:00+05:30,18180.9,18150.70,18241.30,2023-05-18T14:30:00+05:30,18150.70,stop_loss,18214.55,18210.68,-30.20,-1963.00,0,
2023-05-19,2023-05-19,2023-05-19,TRADED,,2,CROSSOVER,SHORT,2023-05-19T10:15:00+05:30,2023-05-19T10:30:00+05:30,18091.6,18092.60,18089.60,2023-05-19T10:30:00+05:30,18092.60,stop_loss,18180.19,18182.41,-1.00,-65.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-05-22,2023-05-22,2023-05-22,TRADED,,2,CROSSOVER,LONG,2023-05-22T10:30:00+05:30,2023-05-22T10:45:00+05:30,18277.8,18265.70,18302.00,2023-05-22T10:45:00+05:30,18302.00,target,18175.84,18174.80,24.20,1573.00,0,
2023-05-23,2023-05-22,2023-05-23,TRADED,,2,PULLBACK_REENTRY,LONG,2023-05-22T13:45:00+05:30,2023-05-22T14:00:00+05:30,18288.7,18261.70,18342.70,2023-05-23T09:15:00+05:30,18362.9,gap_target,18262.64,18194.98,74.20,4823.00,1,
2023-05-24,2023-05-24,2023-05-24,TRADED,,2,PULLBACK_REENTRY,LONG,2023-05-24T10:45:00+05:30,2023-05-24T11:00:00+05:30,18380.9,18373.40,18395.90,2023-05-24T11:00:00+05:30,18373.40,stop_loss,18381.30,18352.81,-7.50,-487.50,0,
2023-05-25,2023-05-24,2023-05-25,TRADED,,2,CROSSOVER,SHORT,2023-05-24T13:00:00+05:30,2023-05-24T13:15:00+05:30,18302.8,18332.40,18243.60,2023-05-25T09:30:00+05:30,18243.60,target,18359.61,18361.15,59.20,3848.00,1,
2023-05-26,2023-05-26,2023-05-26,TRADED,,2,CROSSOVER,LONG,2023-05-26T11:15:00+05:30,2023-05-26T11:30:00+05:30,18411.2,18409.30,18415.00,2023-05-26T11:30:00+05:30,18415.00,target,18299.60,18296.27,3.80,247.00,0,
2023-05-29,2023-05-29,2023-05-29,TRADED,,2,PULLBACK_REENTRY,LONG,2023-05-29T14:45:00+05:30,2023-05-29T15:00:00+05:30,18602.2,18585.60,18635.40,2023-05-29T15:15:00+05:30,18585.60,stop_loss,18602.48,18511.25,-16.60,-1079.00,0,
2023-05-31,2023-05-31,2023-05-31,TRADED,,2,CROSSOVER,SHORT,2023-05-31T09:45:00+05:30,2023-05-31T10:00:00+05:30,18558.3,18565.80,18543.30,2023-05-31T10:00:00+05:30,18565.80,stop_loss,18612.54,18612.69,-7.50,-487.50,0,
2023-06-01,2023-06-01,2023-06-01,TRADED,,2,CROSSOVER,LONG,2023-06-01T14:15:00+05:30,2023-06-01T14:30:00+05:30,18529.9,18509.90,18569.90,2023-06-01T14:30:00+05:30,18509.90,stop_loss,18548.67,18547.27,-20.00,-1300.00,0,
2023-06-02,2023-06-02,2023-06-02,TRADED,,2,CROSSOVER,SHORT,2023-06-02T11:00:00+05:30,2023-06-02T11:15:00+05:30,18515.2,18515.80,18514.00,2023-06-02T11:15:00+05:30,18515.80,stop_loss,18529.40,18530.17,-0.60,-39.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-06-05,2023-06-05,2023-06-05,TRADED,,2,CROSSOVER,LONG,2023-06-05T10:00:00+05:30,2023-06-05T10:15:00+05:30,18617.8,18612.70,18628.00,2023-06-05T10:15:00+05:30,18628.00,target,18541.31,18540.38,10.20,663.00,0,
2023-06-06,2023-06-06,2023-06-06,TRADED,,2,PULLBACK_REENTRY,LONG,2023-06-06T09:30:00+05:30,2023-06-06T09:45:00+05:30,18610.6,18598.80,18634.20,2023-06-06T09:45:00+05:30,18598.80,stop_loss,18615.92,18573.79,-11.80,-767.00,0,
2023-06-06,2023-06-06,2023-06-06,TRADED,,2,CROSSOVER,SHORT,2023-06-06T12:45:00+05:30,2023-06-06T13:00:00+05:30,18555.6,18557.10,18552.60,2023-06-06T13:00:00+05:30,18557.10,stop_loss,18582.75,18584.86,-1.50,-97.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-06-07,2023-06-07,2023-06-07,TRADED,,2,CROSSOVER,LONG,2023-06-07T11:30:00+05:30,2023-06-07T11:45:00+05:30,18653.4,18647.20,18665.80,2023-06-07T12:00:00+05:30,18665.80,target,18598.70,18597.84,12.40,806.00,0,
2023-06-09,2023-06-09,2023-06-09,TRADED,,2,CROSSOVER,SHORT,2023-06-09T10:15:00+05:30,2023-06-09T10:30:00+05:30,18619.7,18641.80,18575.50,2023-06-09T12:30:00+05:30,18641.80,stop_loss,18690.16,18691.85,-22.10,-1436.50,0,
2023-06-14,2023-06-13,2023-06-14,TRADED,,2,CROSSOVER,LONG,2023-06-13T09:30:00+05:30,2023-06-13T09:45:00+05:30,18697.7,18675.30,18742.50,2023-06-14T09:15:00+05:30,18744.6,gap_target,18609.12,18606.81,46.90,3048.50,1,
2023-06-14,2023-06-14,2023-06-14,TRADED,,2,PULLBACK_REENTRY,LONG,2023-06-14T09:45:00+05:30,2023-06-14T10:00:00+05:30,18702.5,18696.50,18714.50,2023-06-14T10:30:00+05:30,18714.50,target,18705.20,18659.36,12.00,780.00,0,
2023-06-15,2023-06-15,2023-06-15,TRADED,,2,PULLBACK_REENTRY,LONG,2023-06-15T09:45:00+05:30,2023-06-15T10:00:00+05:30,18772.1,18741.10,18834.10,2023-06-15T11:15:00+05:30,18741.10,stop_loss,18744.22,18724.71,-31.00,-2015.00,0,
