entry_date,status,skip_reason,signal_timestamp,entry_timestamp,signal_close,direction,entry_price_points,entry_sma_25,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_sma_25,points_pnl,rupees_pnl,remarks
2022-11-01,TRADED,,2022-11-01T14:15:00+05:30,2022-11-01T14:30:00+05:30,18100.4,SHORT,18100.4,18107.88,2022-11-01T14:30:00+05:30,2022-11-01T14:45:00+05:30,18107.88,stop_loss_ma_touch,18107.88,-7.48,-486.20,
2022-11-01,TRADED,,2022-11-01T14:45:00+05:30,2022-11-01T15:00:00+05:30,18109.9,SHORT,18109.9,18118.84,2022-11-01T15:00:00+05:30,2022-11-01T15:15:00+05:30,18118.84,stop_loss_ma_touch,18118.84,-8.94,-581.10,
2022-11-02,TRADED,,2022-11-02T09:15:00+05:30,2022-11-02T09:30:00+05:30,18134.2,LONG,18134.2,18129.71,2022-11-02T09:30:00+05:30,2022-11-02T09:45:00+05:30,18129.71,stop_loss_ma_touch,18129.71,-4.49,-291.85,
2022-11-02,TRADED,,2022-11-02T09:45:00+05:30,2022-11-02T10:00:00+05:30,18125.7,SHORT,18125.7,18129.82,2022-11-02T10:00:00+05:30,2022-11-02T10:15:00+05:30,18129.82,stop_loss_ma_touch,18129.82,-4.12,-267.80,
2022-11-02,TRADED,,2022-11-02T10:15:00+05:30,2022-11-02T10:30:00+05:30,18120.3,SHORT,18120.3,18126.71,2022-11-02T10:30:00+05:30,2022-11-02T10:45:00+05:30,18126.71,stop_loss_ma_touch,18126.71,-6.41,-416.65,
2022-11-02,TRADED,,2022-11-02T10:45:00+05:30,2022-11-02T11:00:00+05:30,18110.2,SHORT,18110.2,18122.46,2022-11-02T11:15:00+05:30,2022-11-02T11:30:00+05:30,18120.94,stop_loss_ma_touch,18120.94,-10.74,-698.10,
2022-11-02,TRADED,,2022-11-02T11:30:00+05:30,2022-11-02T11:45:00+05:30,18101.3,SHORT,18101.3,18118.40,2022-11-02T15:00:00+05:30,2022-11-02T15:15:00+05:30,18082.70,day_close,18096.02,18.60,1209.00,
2022-11-03,TRADED,,2022-11-03T09:15:00+05:30,2022-11-03T09:30:00+05:30,18037.6,SHORT,18037.6,18089.33,2022-11-03T10:15:00+05:30,2022-11-03T10:30:00+05:30,18082.11,stop_loss_ma_touch,18082.11,-44.51,-2893.15,
2022-11-03,TRADED,,2022-11-03T10:30:00+05:30,2022-11-03T10:45:00+05:30,18085.0,LONG,18085.0,18079.90,2022-11-03T10:45:00+05:30,2022-11-03T11:00:00+05:30,18079.90,stop_loss_ma_touch,18079.90,-5.10,-331.50,
2022-11-03,TRADED,,2022-11-03T11:00:00+05:30,2022-11-03T11:15:00+05:30,18085.3,LONG,18085.3,18077.54,2022-11-03T11:30:00+05:30,2022-11-03T11:45:00+05:30,18076.20,stop_loss_ma_touch,18076.20,-9.10,-591.50,
2022-11-03,TRADED,,2022-11-03T11:45:00+05:30,2022-11-03T12:00:00+05:30,18048.0,SHORT,18048.0,18072.13,2022-11-03T15:00:00+05:30,2022-11-03T15:15:00+05:30,18051.70,stop_loss_ma_touch,18051.70,-3.70,-240.50,
2022-11-04,TRADED,,2022-11-04T09:15:00+05:30,2022-11-04T09:30:00+05:30,18084.2,LONG,18084.2,18051.31,2022-11-04T09:30:00+05:30,2022-11-04T09:45:00+05:30,18051.31,stop_loss_ma_touch,18051.31,-32.89,-2137.85,
2022-11-04,TRADED,,2022-11-04T09:45:00+05:30,2022-11-04T10:00:00+05:30,18034.9,SHORT,18034.9,18050.18,2022-11-04T11:15:00+05:30,2022-11-04T11:30:00+05:30,18038.66,stop_loss_ma_touch,18038.66,-3.76,-244.40,
2022-11-04,TRADED,,2022-11-04T11:30:00+05:30,2022-11-04T11:45:00+05:30,18034.2,SHORT,18034.2,18036.58,2022-11-04T11:45:00+05:30,2022-11-04T12:00:00+05:30,18036.58,stop_loss_ma_touch,18036.58,-2.38,-154.70,
2022-11-04,TRADED,,2022-11-04T12:00:00+05:30,2022-11-04T12:15:00+05:30,18046.3,LONG,18046.3,18036.35,2022-11-04T14:00:00+05:30,2022-11-04T14:15:00+05:30,18043.14,stop_loss_ma_touch,18043.14,-3.16,-205.40,
2022-11-04,TRADED,,2022-11-04T14:15:00+05:30,2022-11-04T14:30:00+05:30,18065.3,LONG,18065.3,18046.04,2022-11-04T15:00:00+05:30,2022-11-04T15:15:00+05:30,18124.10,day_close,18052.07,58.80,3822.00,
2022-11-07,TRADED,,2022-11-07T09:15:00+05:30,2022-11-07T09:30:00+05:30,18199.7,LONG,18199.7,18059.88,2022-11-07T12:45:00+05:30,2022-11-07T13:00:00+05:30,18113.28,stop_loss_ma_touch,18113.28,-86.42,-5617.30,
2022-11-07,TRADED,,2022-11-07T13:00:00+05:30,2022-11-07T13:15:00+05:30,18110.1,SHORT,18110.1,18118.26,2022-11-07T14:00:00+05:30,2022-11-07T14:15:00+05:30,18122.38,stop_loss_ma_touch,18122.38,-12.28,-798.20,
2022-11-07,TRADED,,2022-11-07T14:15:00+05:30,2022-11-07T14:30:00+05:30,18155.9,LONG,18155.9,18128.80,2022-11-07T15:00:00+05:30,2022-11-07T15:15:00+05:30,18202.20,day_close,18139.37,46.30,3009.50,
2022-11-09,TRADED,,2022-11-09T09:15:00+05:30,2022-11-09T09:30:00+05:30,18232.7,LONG,18232.7,18143.71,2022-11-09T12:00:00+05:30,2022-11-09T12:15:00+05:30,18167.95,stop_loss_ma_touch,18167.95,-64.75,-4208.75,
2022-11-09,TRADED,,2022-11-09T12:15:00+05:30,2022-11-09T12:30:00+05:30,18173.8,LONG,18173.8,18170.40,2022-11-09T13:15:00+05:30,2022-11-09T13:30:00+05:30,18179.14,stop_loss_ma_touch,18179.14,5.34,347.10,
2022-11-09,TRADED,,2022-11-09T13:30:00+05:30,2022-11-09T13:45:00+05:30,18191.9,LONG,18191.9,18187.34,2022-11-09T14:00:00+05:30,2022-11-09T14:15:00+05:30,18190.86,stop_loss_ma_touch,18190.86,-1.04,-67.60,
2022-11-09,TRADED,,2022-11-09T14:15:00+05:30,2022-11-09T14:30:00+05:30,18194.2,SHORT,18194.2,18195.59,2022-11-09T15:00:00+05:30,2022-11-09T15:15:00+05:30,18172.40,day_close,18192.21,21.80,1417.00,
2022-11-10,TRADED,,2022-11-10T09:15:00+05:30,2022-11-10T09:30:00+05:30,18061.0,SHORT,18061.0,18182.05,2022-11-10T15:00:00+05:30,2022-11-10T15:15:00+05:30,18026.34,stop_loss_ma_touch,18026.34,34.66,2252.90,
2022-11-11,TRADED,,2022-11-11T09:15:00+05:30,2022-11-11T09:30:00+05:30,18296.9,LONG,18296.9,18026.61,2022-11-11T15:00:00+05:30,2022-11-11T15:15:00+05:30,18349.40,day_close,18310.03,52.50,3412.50,
2022-11-14,TRADED,,2022-11-14T09:15:00+05:30,2022-11-14T09:30:00+05:30,18385.7,LONG,18385.7,18326.32,2022-11-14T10:15:00+05:30,2022-11-14T10:30:00+05:30,18334.52,stop_loss_ma_touch,18334.52,-51.18,-3326.70,
2022-11-14,TRADED,,2022-11-14T10:30:00+05:30,2022-11-14T10:45:00+05:30,18347.1,LONG,18347.1,18338.03,2022-11-14T11:00:00+05:30,2022-11-14T11:15:00+05:30,18339.82,stop_loss_ma_touch,18339.82,-7.28,-473.20,
2022-11-14,TRADED,,2022-11-14T11:15:00+05:30,2022-11-14T11:30:00+05:30,18341.6,SHORT,18341.6,18342.39,2022-11-14T11:30:00+05:30,2022-11-14T11:45:00+05:30,18342.39,stop_loss_ma_touch,18342.39,-0.79,-51.35,
2022-11-14,TRADED,,2022-11-14T11:45:00+05:30,2022-11-14T12:00:00+05:30,18338.1,SHORT,18338.1,18343.73,2022-11-14T12:15:00+05:30,2022-11-14T12:30:00+05:30,18344.38,stop_loss_ma_touch,18344.38,-6.28,-408.20,
2022-11-14,TRADED,,2022-11-14T12:30:00+05:30,2022-11-14T12:45:00+05:30,18327.9,SHORT,18327.9,18343.92,2022-11-14T13:15:00+05:30,2022-11-14T13:30:00+05:30,18344.14,stop_loss_ma_touch,18344.14,-16.24,-1055.60,
2022-11-14,TRADED,,2022-11-14T13:30:00+05:30,2022-11-14T13:45:00+05:30,18365.3,LONG,18365.3,18346.90,2022-11-14T13:45:00+05:30,2022-11-14T14:00:00+05:30,18346.90,stop_loss_ma_touch,18346.90,-18.40,-1196.00,
2022-11-14,TRADED,,2022-11-14T14:00:00+05:30,2022-11-14T14:15:00+05:30,18373.1,LONG,18373.1,18348.01,2022-11-14T14:15:00+05:30,2022-11-14T14:30:00+05:30,18348.01,stop_loss_ma_touch,18348.01,-25.09,-1630.85,
2022-11-14,TRADED,,2022-11-14T14:30:00+05:30,2022-11-14T14:45:00+05:30,18344.8,SHORT,18344.8,18349.06,2022-11-14T14:45:00+05:30,2022-11-14T15:00:00+05:30,18349.06,stop_loss_ma_touch,18349.06,-4.26,-276.90,
2022-11-15,TRADED,,2022-11-15T09:15:00+05:30,2022-11-15T09:30:00+05:30,18330.7,SHORT,18330.7,18344.65,2022-11-15T12:30:00+05:30,2022-11-15T12:45:00+05:30,18322.93,stop_loss_ma_touch,18322.93,7.77,505.05,
2022-11-15,TRADED,,2022-11-15T12:45:00+05:30,2022-11-15T13:00:00+05:30,18332.8,LONG,18332.8,18323.33,2022-11-15T13:00:00+05:30,2022-11-15T13:15:00+05:30,18323.33,stop_loss_ma_touch,18323.33,-9.47,-615.55,
2022-11-15,TRADED,,2022-11-15T13:15:00+05:30,2022-11-15T13:30:00+05:30,18339.5,LONG,18339.5,18322.97,2022-11-15T13:45:00+05:30,2022-11-15T14:00:00+05:30,18322.09,stop_loss_ma_touch,18322.09,-17.41,-1131.65,
2022-11-15,TRADED,,2022-11-15T14:00:00+05:30,2022-11-15T14:15:00+05:30,18320.4,LONG,18320.4,18319.07,2022-11-15T14:15:00+05:30,2022-11-15T14:30:00+05:30,18319.07,stop_loss_ma_touch,18319.07,-1.33,-86.45,
2022-11-15,TRADED,,2022-11-15T14:30:00+05:30,2022-11-15T14:45:00+05:30,18340.9,LONG,18340.9,18318.00,2022-11-15T15:00:00+05:30,2022-11-15T15:15:00+05:30,18406.60,day_close,18321.78,65.70,4270.50,
2022-11-16,TRADED,,2022-11-16T09:15:00+05:30,2022-11-16T09:30:00+05:30,18368.4,LONG,18368.4,18327.34,2022-11-16T14:00:00+05:30,2022-11-16T14:15:00+05:30,18398.09,stop_loss_ma_touch,18398.09,29.69,1929.85,
2022-11-16,TRADED,,2022-11-16T14:15:00+05:30,2022-11-16T14:30:00+05:30,18381.1,SHORT,18381.1,18402.39,2022-11-16T14:45:00+05:30,2022-11-16T15:00:00+05:30,18403.24,stop_loss_ma_touch,18403.24,-22.14,-1439.10,
2022-11-17,TRADED,,2022-11-17T09:15:00+05:30,2022-11-17T09:30:00+05:30,18386.9,SHORT,18386.9,18405.20,2022-11-17T09:45:00+05:30,2022-11-17T10:00:00+05:30,18405.55,stop_loss_ma_touch,18405.55,-18.65,-1212.25,
2022-11-17,TRADED,,2022-11-17T10:00:00+05:30,2022-11-17T10:15:00+05:30,18382.1,SHORT,18382.1,18406.42,2022-11-17T12:30:00+05:30,2022-11-17T12:45:00+05:30,18389.23,stop_loss_ma_touch,18389.23,-7.13,-463.45,
2022-11-17,TRADED,,2022-11-17T12:45:00+05:30,2022-11-17T13:00:00+05:30,18390.3,LONG,18390.3,18387.64,2022-11-17T13:00:00+05:30,2022-11-17T13:15:00+05:30,18387.64,stop_loss_ma_touch,18387.64,-2.66,-172.90,
2022-11-17,TRADED,,2022-11-17T13:15:00+05:30,2022-11-17T13:30:00+05:30,18397.6,LONG,18397.6,18386.12,2022-11-17T14:15:00+05:30,2022-11-17T14:30:00+05:30,18384.35,stop_loss_ma_touch,18384.35,-13.25,-861.25,
2022-11-17,TRADED,,2022-11-17T14:30:00+05:30,2022-11-17T14:45:00+05:30,18396.1,LONG,18396.1,18385.82,2022-11-17T14:45:00+05:30,2022-11-17T15:00:00+05:30,18385.82,stop_loss_ma_touch,18385.82,-10.28,-668.20,
2022-11-18,TRADED,,2022-11-18T09:15:00+05:30,2022-11-18T09:30:00+05:30,18326.2,SHORT,18326.2,18375.97,2022-11-18T14:45:00+05:30,2022-11-18T15:00:00+05:30,18269.36,stop_loss_ma_touch,18269.36,56.84,3694.60,
2022-11-21,TRADED,,2022-11-21T09:15:00+05:30,2022-11-21T09:30:00+05:30,18174.1,SHORT,18174.1,18257.77,2022-11-21T15:00:00+05:30,2022-11-21T15:15:00+05:30,18171.30,day_close,18167.34,2.80,182.00,
2022-11-22,TRADED,,2022-11-22T09:15:00+05:30,2022-11-22T09:30:00+05:30,18153.5,SHORT,18153.5,18160.66,2022-11-22T09:30:00+05:30,2022-11-22T09:45:00+05:30,18160.66,stop_loss_ma_touch,18160.66,-7.16,-465.40,
2022-11-22,TRADED,,2022-11-22T09:45:00+05:30,2022-11-22T10:00:00+05:30,18190.4,LONG,18190.4,18162.40,2022-11-22T14:30:00+05:30,2022-11-22T14:45:00+05:30,18198.76,stop_loss_ma_touch,18198.76,8.36,543.40,
2022-11-22,TRADED,,2022-11-22T14:45:00+05:30,2022-11-22T15:00:00+05:30,18220.9,LONG,18220.9,18203.50,2022-11-22T15:00:00+05:30,2022-11-22T15:15:00+05:30,18249.40,day_close,18206.62,28.50,1852.50,
2022-11-23,TRADED,,2022-11-23T09:15:00+05:30,2022-11-23T09:30:00+05:30,18298.3,LONG,18298.3,18216.16,2022-11-23T15:00:00+05:30,2022-11-23T15:15:00+05:30,18276.08,stop_loss_ma_touch,18276.08,-22.22,-1444.30,
2022-11-24,TRADED,,2022-11-24T09:15:00+05:30,2022-11-24T09:30:00+05:30,18304.1,LONG,18304.1,18277.30,2022-11-24T15:00:00+05:30,2022-11-24T15:15:00+05:30,18482.80,day_close,18371.85,178.70,11615.50,
2022-11-25,TRADED,,2022-11-25T09:15:00+05:30,2022-11-25T09:30:00+05:30,18478.7,LONG,18478.7,18389.10,2022-11-25T14:15:00+05:30,2022-11-25T14:30:00+05:30,18468.36,stop_loss_ma_touch,18468.36,-10.34,-672.10,
2022-11-25,TRADED,,2022-11-25T14:30:00+05:30,2022-11-25T14:45:00+05:30,18502.5,LONG,18502.5,18476.80,2022-11-25T15:00:00+05:30,2022-11-25T15:15:00+05:30,18524.70,day_close,18482.98,22.20,1443.00,
2022-11-28,TRADED,,2022-11-28T09:15:00+05:30,2022-11-28T09:30:00+05:30,18520.3,LONG,18520.3,18484.15,2022-11-28T15:00:00+05:30,2022-11-28T15:15:00+05:30,18570.06,stop_loss_ma_touch,18570.06,49.76,3234.40,
2022-11-29,TRADED,,2022-11-29T09:15:00+05:30,2022-11-29T09:30:00+05:30,18623.2,LONG,18623.2,18577.97,2022-11-29T14:30:00+05:30,2022-11-29T14:45:00+05:30,18637.88,stop_loss_ma_touch,18637.88,14.68,954.20,
2022-11-29,TRADED,,2022-11-29T14:45:00+05:30,2022-11-29T15:00:00+05:30,18634.1,SHORT,18634.1,18640.65,2022-11-29T15:00:00+05:30,2022-11-29T15:15:00+05:30,18614.50,day_close,18642.64,19.60,1274.00,
2022-11-30,TRADED,,2022-11-30T09:15:00+05:30,2022-11-30T09:30:00+05:30,18654.2,LONG,18654.2,18645.89,2022-11-30T09:30:00+05:30,2022-11-30T09:45:00+05:30,18645.89,stop_loss_ma_touch,18645.89,-8.31,-540.15,
2022-11-30,TRADED,,2022-11-30T09:45:00+05:30,2022-11-30T10:00:00+05:30,18629.9,SHORT,18629.9,18646.90,2022-11-30T10:00:00+05:30,2022-11-30T10:15:00+05:30,18646.90,stop_loss_ma_touch,18646.90,-17.00,-1105.00,
2022-11-30,TRADED,,2022-11-30T10:15:00+05:30,2022-11-30T10:30:00+05:30,18632.6,SHORT,18632.6,18647.24,2022-11-30T11:30:00+05:30,2022-11-30T11:45:00+05:30,18644.47,stop_loss_ma_touch,18644.47,-11.87,-771.55,
2022-11-30,TRADED,,2022-11-30T11:45:00+05:30,2022-11-30T12:00:00+05:30,18647.7,LONG,18647.7,18644.63,2022-11-30T12:00:00+05:30,2022-11-30T12:15:00+05:30,18644.63,stop_loss_ma_touch,18644.63,-3.07,-199.55,
2022-11-30,TRADED,,2022-11-30T12:15:00+05:30,2022-11-30T12:30:00+05:30,18649.0,LONG,18649.0,18643.12,2022-11-30T12:45:00+05:30,2022-11-30T13:00:00+05:30,18642.50,stop_loss_ma_touch,18642.50,-6.50,-422.50,
2022-11-30,TRADED,,2022-11-30T13:00:00+05:30,2022-11-30T13:15:00+05:30,18669.7,LONG,18669.7,18642.78,2022-11-30T15:00:00+05:30,2022-11-30T15:15:00+05:30,18765.20,day_close,18654.81,95.50,6207.50,
2022-12-01,TRADED,,2022-12-01T09:15:00+05:30,2022-12-01T09:30:00+05:30,18855.0,LONG,18855.0,18669.77,2022-12-01T13:30:00+05:30,2022-12-01T13:45:00+05:30,18793.94,stop_loss_ma_touch,18793.94,-61.06,-3968.90,
2022-12-01,TRADED,,2022-12-01T13:45:00+05:30,2022-12-01T14:00:00+05:30,18792.8,SHORT,18792.8,18805.02,2022-12-01T14:00:00+05:30,2022-12-01T14:15:00+05:30,18805.02,stop_loss_ma_touch,18805.02,-12.22,-794.30,
2022-12-01,TRADED,,2022-12-01T14:15:00+05:30,2022-12-01T14:30:00+05:30,18834.8,LONG,18834.8,18817.26,2022-12-01T14:30:00+05:30,2022-12-01T14:45:00+05:30,18817.26,stop_loss_ma_touch,18817.26,-17.54,-1140.10,
2022-12-01,TRADED,,2022-12-01T14:45:00+05:30,2022-12-01T15:00:00+05:30,18831.8,LONG,18831.8,18828.77,2022-12-01T15:00:00+05:30,2022-12-01T15:15:00+05:30,18828.77,stop_loss_ma_touch,18828.77,-3.03,-196.95,
2022-12-02,TRADED,,2022-12-02T09:15:00+05:30,2022-12-02T09:30:00+05:30,18728.2,SHORT,18728.2,18826.38,2022-12-02T15:00:00+05:30,2022-12-02T15:15:00+05:30,18695.28,stop_loss_ma_touch,18695.28,32.92,2139.80,
2022-12-05,TRADED,,2022-12-05T09:15:00+05:30,2022-12-05T09:30:00+05:30,18653.8,SHORT,18653.8,18683.92,2022-12-05T12:00:00+05:30,2022-12-05T12:15:00+05:30,18658.55,stop_loss_ma_touch,18658.55,-4.75,-308.75,
2022-12-05,TRADED,,2022-12-05T12:15:00+05:30,2022-12-05T12:30:00+05:30,18712.2,LONG,18712.2,18661.90,2022-12-05T13:15:00+05:30,2022-12-05T13:30:00+05:30,18663.63,stop_loss_ma_touch,18663.63,-48.57,-3157.05,
2022-12-05,TRADED,,2022-12-05T13:30:00+05:30,2022-12-05T13:45:00+05:30,18641.8,SHORT,18641.8,18662.18,2022-12-05T14:00:00+05:30,2022-12-05T14:15:00+05:30,18660.37,stop_loss_ma_touch,18660.37,-18.57,-1207.05,
2022-12-05,TRADED,,2022-12-05T14:15:00+05:30,2022-12-05T14:30:00+05:30,18680.7,LONG,18680.7,18657.88,2022-12-05T14:30:00+05:30,2022-12-05T14:45:00+05:30,18657.88,stop_loss_ma_touch,18657.88,-22.82,-1483.30,
2022-12-05,TRADED,,2022-12-05T14:45:00+05:30,2022-12-05T15:00:00+05:30,18673.5,LONG,18673.5,18656.24,2022-12-05T15:00:00+05:30,2022-12-05T15:15:00+05:30,18716.10,day_close,18657.11,42.60,2769.00,
2022-12-06,TRADED,,2022-12-06T09:15:00+05:30,2022-12-06T09:30:00+05:30,18608.7,SHORT,18608.7,18654.86,2022-12-06T13:30:00+05:30,2022-12-06T13:45:00+05:30,18631.51,stop_loss_ma_touch,18631.51,-22.81,-1482.65,
2022-12-06,TRADED,,2022-12-06T13:45:00+05:30,2022-12-06T14:00:00+05:30,18608.0,SHORT,18608.0,18629.51,2022-12-06T15:00:00+05:30,2022-12-06T15:15:00+05:30,18620.46,stop_loss_ma_touch,18620.46,-12.46,-809.90,
2022-12-07,TRADED,,2022-12-07T09:15:00+05:30,2022-12-07T09:30:00+05:30,18620.0,LONG,18620.0,18616.48,2022-12-07T09:30:00+05:30,2022-12-07T09:45:00+05:30,18616.48,stop_loss_ma_touch,18616.48,-3.52,-228.80,
2022-12-07,TRADED,,2022-12-07T09:45:00+05:30,2022-12-07T10:00:00+05:30,18648.6,LONG,18648.6,18619.12,2022-12-07T10:45:00+05:30,2022-12-07T11:00:00+05:30,18620.81,stop_loss_ma_touch,18620.81,-27.79,-1806.35,
2022-12-07,TRADED,,2022-12-07T11:00:00+05:30,2022-12-07T11:15:00+05:30,18585.2,SHORT,18585.2,18617.82,2022-12-07T13:30:00+05:30,2022-12-07T13:45:00+05:30,18611.58,stop_loss_ma_touch,18611.58,-26.38,-1714.70,
2022-12-07,TRADED,,2022-12-07T13:45:00+05:30,2022-12-07T14:00:00+05:30,18589.7,SHORT,18589.7,18609.44,2022-12-07T14:45:00+05:30,2022-12-07T15:00:00+05:30,18606.55,stop_loss_ma_touch,18606.55,-16.85,-1095.25,
2022-12-08,TRADED,,2022-12-08T09:15:00+05:30,2022-12-08T09:30:00+05:30,18571.3,SHORT,18571.3,18597.07,2022-12-08T09:45:00+05:30,2022-12-08T10:00:00+05:30,18594.26,stop_loss_ma_touch,18594.26,-22.96,-1492.40,
2022-12-08,TRADED,,2022-12-08T10:00:00+05:30,2022-12-08T10:15:00+05:30,18601.8,LONG,18601.8,18590.26,2022-12-08T10:30:00+05:30,2022-12-08T10:45:00+05:30,18587.94,stop_loss_ma_touch,18587.94,-13.86,-900.90,
2022-12-08,TRADED,,2022-12-08T10:45:00+05:30,2022-12-08T11:00:00+05:30,18575.7,SHORT,18575.7,18585.82,2022-12-08T11:15:00+05:30,2022-12-08T11:30:00+05:30,18585.48,stop_loss_ma_touch,18585.48,-9.78,-635.70,
2022-12-08,TRADED,,2022-12-08T11:30:00+05:30,2022-12-08T11:45:00+05:30,18572.2,SHORT,18572.2,18585.23,2022-12-08T11:45:00+05:30,2022-12-08T12:00:00+05:30,18585.23,stop_loss_ma_touch,18585.23,-13.03,-846.95,
2022-12-08,TRADED,,2022-12-08T12:00:00+05:30,2022-12-08T12:15:00+05:30,18579.7,SHORT,18579.7,18584.38,2022-12-08T12:15:00+05:30,2022-12-08T12:30:00+05:30,18584.38,stop_loss_ma_touch,18584.38,-4.68,-304.20,
2022-12-08,TRADED,,2022-12-08T12:30:00+05:30,2022-12-08T12:45:00+05:30,18567.4,SHORT,18567.4,18583.71,2022-12-08T13:00:00+05:30,2022-12-08T13:15:00+05:30,18582.75,stop_loss_ma_touch,18582.75,-15.35,-997.75,
2022-12-08,TRADED,,2022-12-08T13:15:00+05:30,2022-12-08T13:30:00+05:30,18582.2,LONG,18582.2,18581.32,2022-12-08T13:30:00+05:30,2022-12-08T13:45:00+05:30,18581.32,stop_loss_ma_touch,18581.32,-0.88,-57.20,
2022-12-08,TRADED,,2022-12-08T13:45:00+05:30,2022-12-08T14:00:00+05:30,18584.6,LONG,18584.6,18580.55,2022-12-08T14:00:00+05:30,2022-12-08T14:15:00+05:30,18580.55,stop_loss_ma_touch,18580.55,-4.05,-263.25,
2022-12-08,TRADED,,2022-12-08T14:15:00+05:30,2022-12-08T14:30:00+05:30,18595.8,LONG,18595.8,18581.34,2022-12-08T14:45:00+05:30,2022-12-08T15:00:00+05:30,18581.45,stop_loss_ma_touch,18581.45,-14.35,-932.75,
2022-12-09,TRADED,,2022-12-09T09:15:00+05:30,2022-12-09T09:30:00+05:30,18625.7,LONG,18625.7,18587.64,2022-12-09T10:15:00+05:30,2022-12-09T10:30:00+05:30,18590.94,stop_loss_ma_touch,18590.94,-34.76,-2259.40,
2022-12-09,TRADED,,2022-12-09T10:30:00+05:30,2022-12-09T10:45:00+05:30,18568.7,SHORT,18568.7,18589.90,2022-12-09T15:00:00+05:30,2022-12-09T15:15:00+05:30,18509.50,day_close,18533.76,59.20,3848.00,
2022-12-12,TRADED,,2022-12-12T09:15:00+05:30,2022-12-12T09:30:00+05:30,18354.9,SHORT,18354.9,18518.08,2022-12-12T10:15:00+05:30,2022-12-12T10:30:00+05:30,18500.01,stop_loss_ma_touch,18500.01,-145.11,-9432.15,
2022-12-12,TRADED,,2022-12-12T10:30:00+05:30,2022-12-12T10:45:00+05:30,18506.2,LONG,18506.2,18494.38,2022-12-12T11:00:00+05:30,2022-12-12T11:15:00+05:30,18492.33,stop_loss_ma_touch,18492.33,-13.87,-901.55,
2022-12-12,TRADED,,2022-12-12T11:15:00+05:30,2022-12-12T11:30:00+05:30,18501.8,LONG,18501.8,18488.72,2022-12-12T11:30:00+05:30,2022-12-12T11:45:00+05:30,18488.72,stop_loss_ma_touch,18488.72,-13.08,-850.20,
2022-12-12,TRADED,,2022-12-12T11:45:00+05:30,2022-12-12T12:00:00+05:30,18489.1,LONG,18489.1,18483.45,2022-12-12T12:00:00+05:30,2022-12-12T12:15:00+05:30,18483.45,stop_loss_ma_touch,18483.45,-5.65,-367.25,
2022-12-12,TRADED,,2022-12-12T12:15:00+05:30,2022-12-12T12:30:00+05:30,18502.6,LONG,18502.6,18478.32,2022-12-12T12:45:00+05:30,2022-12-12T13:00:00+05:30,18478.49,stop_loss_ma_touch,18478.49,-24.11,-1567.15,
2022-12-12,TRADED,,2022-12-12T13:00:00+05:30,2022-12-12T13:15:00+05:30,18481.2,LONG,18481.2,18478.10,2022-12-12T13:15:00+05:30,2022-12-12T13:30:00+05:30,18478.10,stop_loss_ma_touch,18478.10,-3.10,-201.50,
2022-12-12,TRADED,,2022-12-12T13:30:00+05:30,2022-12-12T13:45:00+05:30,18452.4,SHORT,18452.4,18475.92,2022-12-12T15:00:00+05:30,2022-12-12T15:15:00+05:30,18474.78,stop_loss_ma_touch,18474.78,-22.38,-1454.70,
2022-12-13,TRADED,,2022-12-13T09:15:00+05:30,2022-12-13T09:30:00+05:30,18533.9,LONG,18533.9,18481.51,2022-12-13T15:00:00+05:30,2022-12-13T15:15:00+05:30,18605.80,day_close,18564.97,71.90,4673.50,
2022-12-14,TRADED,,2022-12-14T09:15:00+05:30,2022-12-14T09:30:00+05:30,18674.6,LONG,18674.6,18574.58,2022-12-14T13:45:00+05:30,2022-12-14T14:00:00+05:30,18650.73,stop_loss_ma_touch,18650.73,-23.87,-1551.55,
2022-12-14,TRADED,,2022-12-14T14:00:00+05:30,2022-12-14T14:15:00+05:30,18634.4,SHORT,18634.4,18655.17,2022-12-14T14:15:00+05:30,2022-12-14T14:30:00+05:30,18655.17,stop_loss_ma_touch,18655.17,-20.77,-1350.05,
2022-12-14,TRADED,,2022-12-14T14:30:00+05:30,2022-12-14T14:45:00+05:30,18644.8,SHORT,18644.8,18661.00,2022-12-14T14:45:00+05:30,2022-12-14T15:00:00+05:30,18661.00,stop_loss_ma_touch,18661.00,-16.20,-1053.00,
2022-12-15,TRADED,,2022-12-15T09:15:00+05:30,2022-12-15T09:30:00+05:30,18610.6,SHORT,18610.6,18666.26,2022-12-15T15:00:00+05:30,2022-12-15T15:15:00+05:30,18406.80,day_close,18539.30,203.80,13247.00,
2022-12-16,TRADED,,2022-12-16T09:15:00+05:30,2022-12-16T09:30:00+05:30,18404.6,SHORT,18404.6,18521.34,2022-12-16T12:30:00+05:30,2022-12-16T12:45:00+05:30,18408.14,stop_loss_ma_touch,18408.14,-3.54,-230.10,
2022-12-16,TRADED,,2022-12-16T12:45:00+05:30,2022-12-16T13:00:00+05:30,18384.3,SHORT,18384.3,18397.65,2022-12-16T13:00:00+05:30,2022-12-16T13:15:00+05:30,18397.65,stop_loss_ma_touch,18397.65,-13.35,-867.75,
2022-12-16,TRADED,,2022-12-16T13:15:00+05:30,2022-12-16T13:30:00+05:30,18361.8,SHORT,18361.8,18385.66,2022-12-16T15:00:00+05:30,2022-12-16T15:15:00+05:30,18260.30,day_close,18337.60,101.50,6597.50,
